"地標類型","地標名稱","地址","電話","網址","TWD97_X","TWD97_Y","更新日期","行政區"
"避難收容處所","SF228-0004澳底國小","新北市貢寮區真理里延平街10號","02-24901660轉235","www.sw.ntpc.gov.tw","343292.23573100","2772176.03543250","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0005靈鷲山無生道場","新北市貢寮區福連里香蘭街7-1號","02-24991100","www.sw.ntpc.gov.tw","348191.80056600","2768085.42198000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0006福安廟","新北市貢寮區美豐里雞母嶺街7號","02-24901660","www.sw.ntpc.gov.tw","340985.70963000","2773193.40313300","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0007和美國小","新北市貢寮區和美里龍洞街1-9號","02-24909431轉18","www.sw.ntpc.gov.tw","342715.79929400","2778534.78080000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0008福連國小","新北市貢寮區福連里福連街1號","02-24991194轉107","www.sw.ntpc.gov.tw","349765.86750000","2768003.89240000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0009福隆國小","新北市貢寮區福隆里東興街35號","02-24991449轉9","www.sw.ntpc.gov.tw","345763.54360000","2768063.06960000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0010貢寮國小","新北市貢寮區貢寮里學苑街7號","02-24941274轉224","www.sw.ntpc.gov.tw","342354.85285300","2768528.17472000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0011貢寮國中","新北市貢寮區龍崗里嵩陽路42號","02-24941941轉131","www.sw.ntpc.gov.tw","341551.57380600","2767900.85416000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0012虎子山","新北市貢寮區福隆里虎子山街","02-24991456","www.sw.ntpc.gov.tw","344258.98000000","2767754.10000000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0013佛祖廟(西靈岩寺)","新北市貢寮區和美里和美街49號","02-24903410","www.sw.ntpc.gov.tw","342904.10016900","2777736.16370000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0014佛祖廟(西側高地)","新北市貢寮區和美里龍洞街1-9號","02-24903410","www.sw.ntpc.gov.tw","342715.79929400","2778534.78080000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0015新北市立圖書館-貢寮分館","新北市貢寮區真理里仁愛路79號3樓","02-24903203","www.sw.ntpc.gov.tw","343524.03558000","2772164.96583000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0016仁和宮","新北市貢寮區仁里里仁和路11號","02-24901480","www.sw.ntpc.gov.tw","343126.57383000","2771829.21342000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0017慶安宮","新北市貢寮區真理里延平街13號","02-24901418","www.sw.ntpc.gov.tw","343209.88185200","2772179.01719000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0018豐珠中學","新北市貢寮區美豐里雞母嶺街6-6號","02-24903727轉171","www.sw.ntpc.gov.tw","340952.96854900","2773369.59213000","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF228-0019貢寮區公所","新北市貢寮區貢寮里長泰路20號","02-24942220","www.sw.ntpc.gov.tw","341482.61000000","2768388.89767290","2023-11-27 17:12:06.197","貢寮區"
"避難收容處所","SF229-0016屯山國小","新北市淡水區淡金路五段111號","02-28012591#830","www.sw.ntpc.gov.tw","295976.84792800","2792144.52474000","2023-11-27 17:12:06.197","淡水區"
"避難收容處所","SF231-0001 大豐社福館","新北市新店區民族路110號","02-29112281#1200","www.sw.ntpc.gov.tw","304271.73470000","2763329.87110000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0002 文中廣明市民活動中心","新北市新店區北宜路1段39巷32號","02-29112281#1217","www.sw.ntpc.gov.tw","304518.74912700","2761198.22514090","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0003 青潭國小","新北市新店區北宜路2段80號","02-22173146#230","www.sw.ntpc.gov.tw","305766.29620000","2760700.80160000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0004龜山市民活動中心","新北市新店區新烏路3段136號","02-29112281#1217","www.sw.ntpc.gov.tw","305764.43470000","2755162.30410000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0005雙城市民活動中心","新北市新店區安康路3段2號5樓","02-29112281#1217","www.sw.ntpc.gov.tw","299857.41590000","2760753.67650000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0006德安市民活動中心","新北市新店區安康路2段183巷13-4號","02-29112281#1217","www.sw.ntpc.gov.tw","301476.60720000","2761273.24760000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0007康橋高中","新北市新店區華城路800號","02-81952030","www.sw.ntpc.gov.tw","300284.48461700","2756006.10925000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0008 新店高中","新北市新店區中央路93號","02-22193700#300","www.sw.ntpc.gov.tw","303692.30780000","2763181.46880000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0009崇光高中","新北市新店區三民路18號","02-29112543#221","www.sw.ntpc.gov.tw","304426.66380000","2762758.80400000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0010及人中學","新北市新店區安興路1號","02-22112581#226","www.sw.ntpc.gov.tw","301986.41550000","2762141.85510000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0011安康高中","新北市新店區安興路25號","02-22111743#500","www.sw.ntpc.gov.tw","301990.75590000","2762421.61950000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0012 耕莘健康管理專科學校","新北市新店區民族路112號","02-22191131#5419","www.sw.ntpc.gov.tw","304062.32150000","2763242.17850000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0013  景文科技大學","新北市新店區安忠路99號","02-82122000#2022","www.sw.ntpc.gov.tw","301426.52830000","2760556.08930000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0014南強工商","新北市新店區文化路42號","02-29106899#220","www.sw.ntpc.gov.tw","305005.74840000","2763768.75600000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0016 能仁家商","新北市新店區文中路53巷10號","02-29182399#100","www.sw.ntpc.gov.tw","304570.60730000","2761114.35230000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0017莊敬高職","新北市新店區民生路45號","02-22188956#122","www.sw.ntpc.gov.tw","303730.72650000","2764305.05150000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0018中正國小","新北市新店區三民路36號","02-29125432#832","www.sw.ntpc.gov.tw","304181.22120000","2762754.30440000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0019  北新國小","新北市新店區寶橋路8號","02-29189300#661","www.sw.ntpc.gov.tw","304913.00810000","2762975.51180000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0020大豐國小","新北市新店區民族路108號","02-22192619#830","www.sw.ntpc.gov.tw","304335.49950000","2763401.97040000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0021安坑國小","新北市新店區安忠路36號 ","02-22110560#305","www.sw.ntpc.gov.tw","301915.72940000","2761589.55210000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0022屈尺國小","新北市新店區屈尺路55號","02-26667490#17","www.sw.ntpc.gov.tw","305175.95410000","2757305.46950000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0023屈尺國小廣興分校","新北市新店區廣興路57號","02-26667567","www.sw.ntpc.gov.tw","304508.82640000","2756197.69830000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0024新和國小","新北市新店區安和路3段100號","02-29400170#830","www.sw.ntpc.gov.tw","302311.86100000","2764173.46960000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0025新店國小","新北市新店區新店路2號","02-29103483#730","www.sw.ntpc.gov.tw","304551.82170000","2760670.25000000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0026  直潭國小","新北市新店區直潭路92號","02-26667278#822","www.sw.ntpc.gov.tw","303659.03640000","2758994.61550000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0027 雙城國小","新北市新店區安康路3段322號","02-22156511#130","www.sw.ntpc.gov.tw","299130.70890000","2760556.81270000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0028  雙峰國小","新北市新店區北宜路3段66號","02-22174543#104","www.sw.ntpc.gov.tw","308103.72820100","2760490.38518890","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0029龜山國小","新北市新店區新烏路3段99巷10號","02-26667317#13","www.sw.ntpc.gov.tw","305886.03730000","2755057.81570000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0030五峰國中","新北市新店區中興路1段253號","02-29112005#201","www.sw.ntpc.gov.tw","304926.43530000","2762163.21470000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0031文山國中","新北市新店區文中路38號","02-29134300#630","www.sw.ntpc.gov.tw","304441.49050000","2761095.03790000","2023-11-27 17:12:06.197","新店區"
"避難收容處所","SF231-0031文山國中","新北市新店區文中路38號","02-29134300#630","www.sw.ntpc.gov.tw","304441.49050000","2761095.03790000","2023-11-27 17:12:06.337","新店區"
"避難收容處所","SF231-0032  直潭派出所","新北市新店區直潭十街27號","02-26667324","www.sw.ntpc.gov.tw","303753.00770000","2759172.07890000","2023-11-27 17:12:06.337","新店區"
"避難收容處所","SF231-0035廣興里辦公處","新北市新店區平廣路1段35巷3號","02-29112281#1217","www.sw.ntpc.gov.tw","303921.32430000","2755082.03910000","2023-11-27 17:12:06.337","新店區"
"避難收容處所","SF231-0036達觀國中小","新北市新店區僑信路1號","02-22159013#150","www.sw.ntpc.gov.tw","300492.25063300","2760762.23036670","2023-11-27 17:12:06.337","新店區"
"避難收容處所","SF231-0037太平防災公園","新北市新店區精忠路10-1號旁","02-29112281#1200","www.sw.ntpc.gov.tw","303791.79960000","2761365.89050000","2023-11-27 17:12:06.337","新店區"
"避難收容處所","SF231-0038十四張歷史公園","新北市新店區央北二路及啟文路交叉路口","02-29112281#1200","www.sw.ntpc.gov.tw","303086.41000000","2763702.87000000","2023-11-27 17:12:06.337","新店區"
"避難收容處所","SF231-0039柴埕市民活動中心","新北市新店區安民街79號","02-29112281#1200","www.sw.ntpc.gov.tw","302150.00000000","2762296.00000000","2023-11-27 17:12:06.337","新店區"
"避難收容處所","SF231-0040日興市民活動中心","新北市新店區安康路3段580號","02-29112281#1200","www.sw.ntpc.gov.tw","298598.00000000","2760206.00000000","2023-11-27 17:12:06.337","新店區"
"避難收容處所","SF232-0001坪林區公所","新北市坪林區坪林里坪林街101號","02-26657251","www.sw.ntpc.gov.tw","321884.00000000","2758894.00000000","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF232-0002坪林國小","新北市坪林區坪林里坪林街114號","02-26656213分機13","www.sw.ntpc.gov.tw","321789.00000000","2758911.00000000","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF232-0003坪林國中","新北市坪林區坪林里國中路4號","02-26656210","www.sw.ntpc.gov.tw","321989.81913100","2759099.97449000","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF232-0004坪林國小漁光校區","新北市坪林區漁光里坪雙路二段2號","02-26656213分機13","www.sw.ntpc.gov.tw","324368.32910600","2761666.01232500","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF232-0005石倉庫","新北市坪林區石里石27之1號","","www.sw.ntpc.gov.tw","322647.00000000","2755196.00000000","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF232-0006樹梅嶺倉庫","新北市坪林區上德里樹梅嶺11號","02-26656549","www.sw.ntpc.gov.tw","320377.26451100","2761016.16949000","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF232-0007新昇倉庫","新北市坪林區上德里大粗坑11之1號","02-26656549","www.sw.ntpc.gov.tw","323221.00000000","2760607.00000000","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF232-0008安養堂","新北市坪林區大林里魚堀33-17號","02-26657251","www.sw.ntpc.gov.tw","320400.00000000","2757637.00000000","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF232-0009坪林市民活動中心","新北市坪林區坪林里坪碇路6號","02-26657251","www.sw.ntpc.gov.tw","321967.81310000","2758955.30570000","2023-11-27 17:12:06.337","坪林區"
"避難收容處所","SF233-0001忠治活動中心","新北市烏來區忠治12號","02-26616442＃133","www.sw.ntpc.gov.tw","305423.58998500","2753003.70593000","2023-11-27 17:12:06.337","烏來區"
"避難收容處所","SF233-0002綜合活動中心","新北市烏來區烏來街34號","02-26616442＃133","www.sw.ntpc.gov.tw","305699.81794200","2750769.70025000","2023-11-27 17:12:06.337","烏來區"
"避難收容處所","SF233-0004信賢活動中心","新北市烏來區信福路48號","02-26616442＃133","www.sw.ntpc.gov.tw","300757.51590500","2741259.75212000","2023-11-27 17:12:06.337","烏來區"
"避難收容處所","SF233-0005福山活動中心","新北市烏來區2鄰李茂岸51號","02-26616442＃133","www.sw.ntpc.gov.tw","300761.11217200","2741206.27696000","2023-11-27 17:12:06.337","烏來區"
"避難收容處所","SF233-0006德拉楠民族實驗小學","新北市烏來區李茂岸55號","02-26616124＃700","www.sw.ntpc.gov.tw","306005.82233000","2750721.39559000","2023-11-27 17:12:06.337","烏來區"
"避難收容處所","SF233-0007烏來國民中小學","新北市烏來區啦卡路5號","02-26616482＃50","www.sw.ntpc.gov.tw","305269.85000000","2750782.70000000","2023-11-27 17:12:06.337","烏來區"
"避難收容處所","SF233-0008烏來區立圖書館","新北市烏來區環山路82巷98號","02-26616442＃133","www.sw.ntpc.gov.tw","303112.95300000","2747670.41770000","2023-11-27 17:12:06.337","烏來區"
"避難收容處所","SF234-0001民權市民活動中心","新北市永和區民族里民權路60號","02-29282828轉245","www.sw.ntpc.gov.tw","302482.09900000","2765658.62200000","2023-11-27 17:12:06.337","永和區"
"避難收容處所","SF234-0002忠孝市民活動中心","新北市永和區頂溪里忠孝街26巷8號","02-29282828轉245","www.sw.ntpc.gov.tw","302008.93590000","2767743.50270000","2023-11-27 17:12:06.337","永和區"
"避難收容處所","SF234-0003網溪國小","新北市永和區上林里竹林路79號","02-89264470轉830","www.sw.ntpc.gov.tw","302417.15190000","2767310.79410000","2023-11-27 17:12:06.337","永和區"
"避難收容處所","SF234-0004竹林小學","新北市永和區勵行里竹林路34號","02-29243919轉808","www.sw.ntpc.gov.tw","302211.60960000","2767482.36590000","2023-11-27 17:12:06.337","永和區"
"避難收容處所","SF234-0005頂溪國小","新北市永和區文化里文化路133號","02-29212058轉6201","www.sw.ntpc.gov.tw","301632.85940000","2767593.80490000","2023-11-27 17:12:06.337","永和區"
"避難收容處所","SF234-0006莊敬高職永和校區","新北市永和區復興里博愛街36號","02-89784868轉15","www.sw.ntpc.gov.tw","302410.53920000","2767625.57970000","2023-11-27 17:12:06.337","永和區"
"避難收容處所","SF234-0007及人小學","新北市永和區新廍里文化路172號","02-29212145轉53","www.sw.ntpc.gov.tw","301678.82530000","2767610.33280000","2023-11-27 17:12:06.337","永和區"
"避難收容處所","SF234-0008永平高中","新北市永和區保安里永平路205號","02-22319670轉232","www.sw.ntpc.gov.tw","301336.66070000","2767064.75840000","2023-11-27 17:12:06.337","永和區"
"避難收容處所","SF234-0009復興商工","新北市永和區得和里秀朗路1段201號","02-29262121轉224","www.sw.ntpc.gov.tw","302345.95030000","2766264.49360000","2023-11-27 17:12:06.337","永和區"
